playerId,season,name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60
8483445,2024,Cutter Gauthier,ANA,L,,82,69645,1457,0,0,0,0,0,0,20,13,10,43,190,18.46,68,22,81,0.49,0.5,0.5,40.16,1160.75,0.48975609756097555,0.034598320051690716,0.034598320051690716,0.01723023906956709,0.011199655395218609,0.008615119534783545,0.03704501399956924,0.16368727116088735,0.015903510661210426,0.05858281283652811,0.018953262976523798,0.06978246823174672
8481641,2024,Joel Kiviranta,COL,L,,79,59354,1478,0,0,0,0,0,0,16,4,3,23,84,12.9,114,17,36,0.48,0.47,0.47,27.98,989.2333333333333,0.35417721518987344,0.02828453010749065,0.02828453010749065,0.016174141591131178,0.0040435353977827946,0.003032651548337096,0.02325032853725107,0.0849142433534387,0.013040401657849513,0.11524075883680965,0.017185025440576877,0.03639181858004515
8478463,2024,Anthony Beauvillier,WSH,L,,81,62568,1433,0,0,0,0,0,0,15,4,6,25,149,19.42,139,15,29,0.51,0.51,0.51,36.1,1042.8,0.445679012345679,0.03461833525124665,0.03461833525124665,0.014384349827387804,0.0038358266206367474,0.005753739930955121,0.023973916378979672,0.14288454161871883,0.01862293824319141,0.13329497506712698,0.014384349827387804,0.02780974299961642
8484186,2024,Ryan Leonard,WSH,R,,9,7656,162,0,0,0,0,0,0,1,0,0,1,17,2.13,18,4,6,0.61,0.49,0.5,1.48,127.6,0.16444444444444445,0.011598746081504702,0.011598746081504702,0.007836990595611286,0.0,0.0,0.007836990595611286,0.13322884012539185,0.016692789968652037,0.14106583072100315,0.031347962382445145,0.047021943573667714
8482475,2024,Yegor Chinakhov,CBJ,R,,30,28300,569,0,0,0,0,0,0,7,5,3,15,68,6.48,47,4,18,0.53,0.57,0.56,18.7,471.6666666666667,0.6233333333333333,0.039646643109540636,0.039646643109540636,0.014840989399293285,0.010600706713780918,0.006360424028268551,0.03180212014134275,0.14416961130742048,0.013738515901060072,0.09964664310954063,0.008480565371024734,0.038162544169611304
8482097,2024,Jack Quinn,BUF,R,,74,65993,1455,0,0,0,0,0,0,15,13,11,39,123,13.02,39,12,52,0.53,0.53,0.52,32.67,1099.8833333333334,0.44148648648648653,0.029703150334126346,0.029703150334126346,0.01363781007076508,0.01181943539466307,0.010001060718561059,0.03545830618398921,0.11183004258027365,0.011837619141424088,0.03545830618398921,0.010910248056612063,0.04727774157865228
8480839,2024,Rasmus Dahlin,BUF,D,,73,106152,2112,0,0,0,0,0,0,17,27,24,68,200,13.27,101,39,105,0.56,0.57,0.56,81.95,1769.2,1.1226027397260274,0.0463203707890572,0.0463203707890572,0.009608862762830657,0.015261134976260457,0.013565453312231517,0.03843545105132263,0.11304544426859597,0.007500565227221342,0.05708794935564097,0.022043861632376215,0.05934885824101289
8484801,2024,Macklin Celebrini,SJS,C,,70,83110,1425,0,0,0,0,0,0,25,18,20,63,236,23.32,37,29,113,0.53,0.56,0.57,58.93,1385.1666666666667,0.8418571428571429,0.042543616893273975,0.042543616893273975,0.018048369630610035,0.012994826134039225,0.014438695704488027,0.04548189146913729,0.17037660931295873,0.01683551919143304,0.02671158705330285,0.02093610877150764,0.08157863073035736
8480084,2024,Nick DeSimone,UTA,D,,20,18699,438,0,0,0,0,0,0,1,2,3,6,24,1.18,14,5,25,0.56,0.51,0.52,8.25,311.65,0.4125,0.02647200385047329,0.02647200385047329,0.0032087277394513077,0.006417455478902615,0.009626183218353923,0.019252366436707847,0.07700946574683139,0.003786298732552543,0.04492218835231831,0.01604363869725654,0.08021819348628269
8482451,2024,Mikael Pyyhtia,CBJ,L,,47,34121,737,0,0,0,0,0,0,4,3,0,7,32,2.78,25,9,26,0.31,0.4,0.39,1.66,568.6833333333333,0.03531914893617021,0.002919023475279154,0.002919023475279154,0.007033791506696756,0.005275343630022567,0.0,0.012309135136719324,0.05627033205357405,0.004888485097154245,0.043961196916854725,0.0158260308900677,0.04571964479352891
8478398,2024,Kyle Connor,WPG,L,,82,100342,1786,0,0,0,0,0,0,41,31,25,97,267,30.19,21,33,80,0.56,0.53,0.53,86.77,1672.3666666666666,1.058170731707317,0.05188455482250703,0.05188455482250703,0.024516154750752427,0.018536604811544517,0.014948874848019773,0.05800163441031672,0.1596539833768512,0.01805226126646868,0.012557054872336609,0.019732514799386102,0.04783639951366327
8478407,2024,Vince Dunn,SEA,D,,62,82134,1398,0,0,0,0,0,0,11,12,16,39,137,7.09,29,25,79,0.51,0.55,0.55,42.78,1368.9,0.6900000000000001,0.03125136971290817,0.03125136971290817,0.008035649061290086,0.008766162612316457,0.011688216816421943,0.028490028490028487,0.10008035649061289,0.005179341076776974,0.021184892979764773,0.018262838775659287,0.05771057053108335
8481582,2024,Nicholas Robertson,TOR,L,,69,49691,1144,0,0,0,0,0,0,15,5,2,22,112,10.61,79,17,26,0.52,0.52,0.53,25.49,828.1833333333333,0.3694202898550724,0.030778209333682156,0.030778209333682156,0.018111931738141716,0.006037310579380572,0.002414924231752229,0.02656416654927452,0.13523575697812482,0.012811173049445573,0.09538950715421304,0.020526855969893947,0.03139401501277898
8482660,2024,Kent Johnson,CBJ,C,,68,70559,1341,0,0,0,0,0,0,24,17,16,57,123,14.44,3,21,64,0.54,0.57,0.56,52.15,1175.9833333333333,0.7669117647058823,0.04434586657974177,0.04434586657974177,0.020408452500744058,0.014455987188027042,0.013605635000496039,0.04847007468926714,0.10459331906631329,0.012279085587947675,0.0025510565625930072,0.01785739593815105,0.054422540001984154
8470621,2024,Corey Perry,EDM,R,,81,58014,1174,0,0,0,0,0,0,19,6,5,30,100,17.14,36,13,44,0.6,0.59,0.57,39.06,966.9,0.4822222222222223,0.040397145516599446,0.040397145516599446,0.0196504292067432,0.006205398696866274,0.005171165580721895,0.03102699348433137,0.1034233116144379,0.017726755610714656,0.03723239218119764,0.013445030509876927,0.04550625711035267
8479944,2024,Zachary Aston-Reese,CBJ,C,,79,63728,1397,0,0,0,0,0,0,6,6,5,17,101,13.13,179,11,42,0.47,0.44,0.44,12.88,1062.1333333333334,0.1630379746835443,0.012126537785588752,0.012126537785588752,0.005649008285212151,0.005649008285212151,0.004707506904343459,0.01600552347476776,0.09509163946773788,0.012361913130805926,0.16852874717549585,0.010356515189555611,0.03954305799648506
8480883,2024,Ty Smith,CAR,D,,8,6559,130,0,0,0,0,0,0,1,1,0,2,14,0.88,2,1,3,0.59,0.61,0.64,3.55,109.31666666666666,0.44375,0.0324744625705138,0.0324744625705138,0.009147735935356,0.009147735935356,0.0,0.018295471870712,0.128068303094984,0.00805000762311328,0.018295471870712,0.009147735935356,0.027443207806067998
8481600,2024,Tobias Bjornfot,FLA,D,,14,11004,277,0,0,0,0,0,0,0,0,0,0,10,0.74,13,1,6,0.5,0.54,0.56,2.8,183.4,0.19999999999999998,0.015267175572519083,0.015267175572519083,0.0,0.0,0.0,0.0,0.05452562704471101,0.004034896401308615,0.07088331515812432,0.0054525627044711015,0.03271537622682661
8478443,2024,Brandon Carlo,TOR,D,,83,94122,2112,0,0,0,0,0,0,1,1,10,12,77,3.3,90,21,107,0.4,0.4,0.41,5.58,1568.7,0.0672289156626506,0.0035570854847963283,0.0035570854847963283,0.0006374705169885892,0.0006374705169885892,0.006374705169885892,0.007649646203863071,0.049085229808121376,0.0021036527060623446,0.05737234652897304,0.013386880856760375,0.06820934531777906
8476419,2024,Jean-Gabriel Pageau,NYI,C,,79,80567,1745,0,0,0,0,0,0,14,17,11,42,120,20.58,140,25,47,0.48,0.5,0.5,49.4,1342.7833333333333,0.6253164556962025,0.036789256147057726,0.036789256147057726,0.010426104980947535,0.01266027033400772,0.008191939627887349,0.031278314942842604,0.08936661412240744,0.015326374321992875,0.10426104980947534,0.018618044608834882,0.03500192386460958
8483516,2024,Jimmy Snuggerud,STL,R,,7,6496,145,0,0,0,0,0,0,1,3,0,4,10,1.78,3,4,7,0.47,0.47,0.5,2.35,108.26666666666667,0.33571428571428574,0.021705665024630543,0.021705665024630543,0.009236453201970444,0.02770935960591133,0.0,0.03694581280788178,0.09236453201970443,0.016440886699507388,0.02770935960591133,0.03694581280788178,0.06465517241379311
8481147,2024,Reese Johnson,MIN,C,,3,1715,33,0,0,0,0,0,0,0,0,0,0,1,0.14,6,0,1,0.48,0.4,0.43,-0.28,28.583333333333332,-0.09333333333333334,-0.00979591836734694,-0.00979591836734694,0.0,0.0,0.0,0.0,0.03498542274052478,0.00489795918367347,0.2099125364431487,0.0,0.03498542274052478
8482124,2024,Quinton Byfield,LAK,R,,81,90510,1801,0,0,0,0,0,0,23,13,18,54,158,22.09,80,24,68,0.56,0.57,0.57,63.88,1508.5,0.788641975308642,0.042346702021876036,0.042346702021876036,0.015246934040437522,0.008617832283725556,0.011932383162081539,0.035797149486244614,0.10473980775604906,0.014643685780576732,0.053032814053695726,0.015909844216108717,0.045077891945641366
8476329,2024,Travis Boyd,MIN,C,,3,1405,32,0,0,0,0,0,0,0,0,0,0,0,0.07,1,0,2,0.3,0.25,0.2,-1.2,23.416666666666668,-0.39999999999999997,-0.05124555160142348,-0.05124555160142348,0.0,0.0,0.0,0.0,0.0,0.00298932384341637,0.042704626334519574,0.0,0.08540925266903915
8478413,2024,Jordan Greenway,BUF,L,,34,30751,751,0,0,0,0,0,0,3,4,1,8,36,5.14,100,7,23,0.38,0.44,0.43,10.6,512.5166666666667,0.31176470588235294,0.020682254235634613,0.020682254235634613,0.005853468179896589,0.0078046242398621185,0.0019511560599655296,0.015609248479724237,0.07024161815875907,0.010028942148222822,0.19511560599655298,0.013658092419758707,0.04487658937920718
8484768,2024,Zayne Parekh,CGY,D,,1,1231,27,0,0,0,0,0,0,1,0,0,1,2,0.1,1,0,1,0.43,0.56,0.53,1.5,20.516666666666666,1.5,0.07311129163281885,0.07311129163281885,0.0487408610885459,0.0,0.0,0.0487408610885459,0.0974817221770918,0.00487408610885459,0.0487408610885459,0.0,0.0487408610885459
8473512,2024,Claude Giroux,OTT,R,,81,88478,2119,0,0,0,0,0,0,15,21,14,50,138,14.07,64,19,66,0.48,0.53,0.53,53.69,1474.6333333333334,0.6628395061728395,0.03640905083749632,0.03640905083749632,0.010172020163204412,0.014240828228486177,0.00949388548565745,0.033906733877348036,0.09358258550148059,0.009541354913085739,0.04340061936300549,0.012884558873392255,0.04475688871809941
8477416,2024,Oliver Bjorkstrand,TBL,R,,79,71803,1405,0,0,0,0,0,0,21,20,5,46,154,16.86,74,26,65,0.54,0.57,0.58,50.01,1196.7166666666667,0.6330379746835443,0.04178934027826135,0.04178934027826135,0.017548013314206926,0.016712393632578027,0.004178098408144507,0.03843850535492946,0.1286854309708508,0.014088547832263276,0.0618358564405387,0.021726111722351435,0.05431527930587858
8479336,2024,Carl Grundstrom,SJS,R,,56,32244,702,0,0,0,0,0,0,3,5,1,9,88,7.5,172,5,35,0.48,0.48,0.49,8.44,537.4,0.15071428571428572,0.015705247487904726,0.015705247487904726,0.005582433941198363,0.009304056568663939,0.0018608113137327876,0.016747301823595087,0.1637513956084853,0.013956084852995907,0.32005954596203945,0.009304056568663939,0.06512839598064757
8484234,2024,Aydar Suniev,CGY,L,,1,888,18,0,0,0,0,0,0,0,0,0,0,1,0.11,0,0,1,0.47,0.39,0.31,-0.03,14.8,-0.03,-0.0020270270270270267,-0.0020270270270270267,0.0,0.0,0.0,0.0,0.06756756756756756,0.007432432432432432,0.0,0.0,0.06756756756756756
8482765,2024,Isak Rosen,BUF,R,,8,4627,121,0,0,0,0,0,0,0,1,0,1,8,0.4,3,1,5,0.4,0.53,0.5,1.5,77.11666666666666,0.1875,0.019451048195374975,0.019451048195374975,0.0,0.012967365463583316,0.0,0.012967365463583316,0.10373892370866653,0.005186946185433327,0.03890209639074995,0.012967365463583316,0.06483682731791658
8477939,2024,William Nylander,TOR,R,,82,95987,1818,0,0,0,0,0,0,45,23,16,84,253,31.18,14,28,79,0.57,0.55,0.55,77.47,1599.7833333333333,0.9447560975609756,0.04842530759373665,0.04842530759373665,0.028128809109566923,0.014376946878223093,0.010001354350068239,0.05250711033785825,0.158146415660454,0.01949013928969548,0.008751185056309708,0.017502370112619417,0.04938168710346193
8477938,2024,Haydn Fleury,WPG,D,,39,37271,813,0,0,0,0,0,0,0,4,3,7,38,1.23,48,3,39,0.41,0.44,0.44,5.6,621.1833333333333,0.14358974358974358,0.009015051917040058,0.009015051917040058,0.0,0.0064393227978857565,0.004829492098414317,0.011268814896300073,0.061173566579914684,0.00198009176034987,0.07727187357462907,0.004829492098414317,0.06278339727938613
8483471,2024,Brad Lambert,WPG,C,,5,3482,75,0,0,0,0,0,0,0,0,1,1,1,0.15,5,0,1,0.4,0.54,0.54,0.63,58.03333333333333,0.126,0.010855829982768524,0.010855829982768524,0.0,0.0,0.01723147616312464,0.01723147616312464,0.01723147616312464,0.002584721424468696,0.08615738081562321,0.0,0.01723147616312464
8481013,2024,Jonatan Berggren,DET,R,,75,58397,1259,0,0,0,0,0,0,12,8,4,24,88,11.48,41,11,31,0.48,0.48,0.47,16.88,973.2833333333333,0.22506666666666666,0.01734335667928147,0.01734335667928147,0.01232940048290152,0.008219600321934346,0.004109800160967173,0.02465880096580304,0.09041560354127781,0.011795126461975787,0.04212545164991353,0.011301950442659726,0.03185095124749559
8482666,2024,Scott Morrow,CAR,D,,14,13270,261,0,0,0,0,0,0,1,2,3,6,23,1.13,3,5,21,0.51,0.59,0.56,11.13,221.16666666666666,0.795,0.050324039186134144,0.050324039186134144,0.00452147701582517,0.00904295403165034,0.01356443104747551,0.02712886209495102,0.10399397136397891,0.005109269027882442,0.01356443104747551,0.02260738507912585,0.09495101733232857
8482090,2024,Jack Finley,TBL,C,,1,505,15,0,0,0,0,0,0,0,0,0,0,1,0.06,1,0,1,0.43,0.64,0.67,0.39,8.416666666666666,0.39,0.04633663366336634,0.04633663366336634,0.0,0.0,0.0,0.0,0.11881188118811882,0.007128712871287129,0.11881188118811882,0.0,0.11881188118811882
8476429,2024,Scott Mayfield,NYI,D,,66,67323,1544,0,0,0,0,0,0,3,3,3,9,51,2.6,89,27,59,0.43,0.43,0.44,11.92,1122.05,0.1806060606060606,0.010623412503899114,0.010623412503899114,0.0026736776435987704,0.0026736776435987704,0.0026736776435987704,0.00802103293079631,0.0454525199411791,0.002317187291118934,0.07931910342676352,0.02406309879238893,0.052582326990775814
8476422,2024,Mike Reilly,NYI,D,,18,16381,407,0,0,0,0,0,0,0,2,0,2,31,1.1,3,2,16,0.6,0.6,0.6,7.98,273.01666666666665,0.44333333333333336,0.029228984799462794,0.029228984799462794,0.0,0.0073255601001159885,0.0,0.0073255601001159885,0.11354618155179783,0.004029058055063794,0.010988340150173982,0.0073255601001159885,0.05860448080092791
8477952,2024,Robby Fabbri,ANA,C,,44,42780,857,0,0,0,0,0,0,8,6,2,16,65,7.91,58,14,30,0.4,0.43,0.41,6.29,713.0,0.14295454545454545,0.0088218793828892,0.0088218793828892,0.011220196353436185,0.008415147265077139,0.002805049088359046,0.02244039270687237,0.091164095371669,0.011093969144460028,0.08134642356241234,0.019635343618513323,0.04207573632538569
8480806,2024,Isac Lundestrom,ANA,C,,79,64214,1461,0,0,0,0,0,0,4,6,5,15,60,8.62,48,15,26,0.3,0.34,0.34,3.23,1070.2333333333333,0.040886075949367086,0.003018033450649391,0.003018033450649391,0.0037375027252624037,0.005606254087893605,0.004671878406578005,0.014015635219734014,0.05606254087893606,0.00805431837294048,0.04485003270314884,0.014015635219734014,0.024293767714205626
8475171,2024,Oliver Ekman-Larsson,TOR,D,,77,97337,2236,0,0,0,0,0,0,4,9,16,29,118,5.64,108,28,95,0.54,0.5,0.5,26.8,1622.2833333333333,0.34805194805194806,0.016519925619240372,0.016519925619240372,0.00246566054018513,0.005547736215416542,0.00986264216074052,0.017876038916342193,0.07273698593546134,0.003476581361661033,0.0665728345849985,0.01725962378129591,0.05855943782939684
8481532,2024,Alex Turcotte,LAK,C,,68,47886,1053,0,0,0,0,0,0,9,11,5,25,79,11.96,46,9,39,0.59,0.56,0.56,30.0,798.1,0.4411764705882353,0.03758927452700163,0.03758927452700163,0.011276782358100488,0.013782733993233931,0.006264879087833604,0.031324395439168026,0.09898508958777096,0.014985590778097984,0.05763688760806916,0.011276782358100488,0.048866056885102115
8475158,2024,Ryan O'Reilly,NSH,C,,79,90005,1829,0,0,0,0,0,0,21,17,15,53,151,28.75,20,31,64,0.58,0.59,0.59,58.31,1500.0833333333333,0.7381012658227848,0.03887117382367647,0.03887117382367647,0.0139992222654297,0.011332703738681185,0.009999444475306927,0.03533137047941781,0.10066107438475641,0.019165601911004946,0.013332592633742571,0.020665518582300986,0.04266429642797623
8483489,2024,Fraser Minten,BOS,C,,21,16409,339,0,0,0,0,0,0,3,2,0,5,24,3.28,48,2,10,0.4,0.45,0.47,1.96,273.48333333333335,0.09333333333333334,0.0071667987080260825,0.0071667987080260825,0.010969589859223597,0.007313059906149064,0.0,0.01828264976537266,0.08775671887378877,0.011993418246084464,0.17551343774757755,0.007313059906149064,0.03656529953074532
8480002,2024,Nico Hischier,NJD,C,,75,91746,1837,0,0,0,0,0,0,35,22,12,69,187,35.06,44,24,53,0.6,0.57,0.57,81.6,1529.1,1.0879999999999999,0.05336472434765548,0.05336472434765548,0.02288928127656792,0.014387548230985548,0.007847753580537572,0.04512458308809104,0.12229415996337716,0.022928520044470605,0.028775096461971097,0.015695507161075144,0.034660911647374275
8480798,2024,Philipp Kurashev,CHI,C,,51,41981,836,0,0,0,0,0,0,7,3,4,14,54,6.4,30,13,27,0.36,0.44,0.44,3.68,699.6833333333333,0.07215686274509804,0.005259522164788834,0.005259522164788834,0.010004525856935282,0.004287653938686549,0.005716871918248732,0.020009051713870563,0.07717777089635788,0.009146995069197972,0.04287653938686549,0.01857983373430838,0.03858888544817894
8481593,2024,Jayden Struble,MTL,D,,56,50247,1017,0,0,0,0,0,0,2,5,6,13,47,1.56,124,23,51,0.5,0.5,0.5,16.13,837.45,0.2880357142857143,0.019260851394113078,0.019260851394113078,0.002388202280733178,0.005970505701832945,0.007164606842199534,0.015523314824765657,0.05612275359722968,0.0018627977789718788,0.14806854140545703,0.027464326228431545,0.06089915815869604
8477478,2024,William Carrier,CAR,L,,43,30269,739,0,0,0,0,0,0,4,4,3,11,48,8.39,156,11,19,0.6,0.6,0.59,21.15,504.48333333333335,0.491860465116279,0.04192408074267402,0.04192408074267402,0.007928904159370974,0.007928904159370974,0.00594667811952823,0.021804486438270175,0.09514684991245168,0.016630876474280618,0.309227262215468,0.021804486438270175,0.037662294757012126
8483573,2024,Ethen Frank,WSH,C,,24,15587,331,0,0,0,0,0,0,4,1,2,7,23,2.91,11,5,10,0.6,0.54,0.57,8.96,259.78333333333336,0.37333333333333335,0.034490280361839994,0.034490280361839994,0.015397446590107139,0.0038493616475267847,0.0076987232950535694,0.026945531532687493,0.08853531789311606,0.011201642394302944,0.04234297812279463,0.019246808237633924,0.03849361647526785
8481564,2024,Ryan Johnson,BUF,D,,3,3180,68,0,0,0,0,0,0,0,0,0,0,3,0.53,1,0,2,0.41,0.45,0.51,-0.98,53.0,-0.32666666666666666,-0.01849056603773585,-0.01849056603773585,0.0,0.0,0.0,0.0,0.05660377358490566,0.01,0.018867924528301886,0.0,0.03773584905660377
8476372,2024,Nick Seeler,PHI,D,,77,79832,1906,0,0,0,0,0,0,3,7,10,20,82,4.03,125,23,85,0.49,0.41,0.44,15.05,1330.5333333333333,0.19545454545454546,0.011311253632628521,0.011311253632628521,0.0022547349433811002,0.005261048201222567,0.007515783144603668,0.015031566289207337,0.06162942178575008,0.003028860607275278,0.09394728930754585,0.017286301232588435,0.06388415672913118
8481030,2024,Jack St. Ivany,PIT,D,,19,18659,411,0,0,0,0,0,0,0,0,1,1,12,0.41,38,7,16,0.32,0.39,0.38,-0.05,310.98333333333335,-0.002631578947368421,-0.00016078032048877217,-0.00016078032048877217,0.0,0.0,0.0032156064097754434,0.0032156064097754434,0.03858727691730532,0.0013183986280079316,0.12219304357146685,0.022509244868428105,0.051449702556407094
8476897,2024,Oskar Sundqvist,STL,C,,67,53095,1238,0,0,0,0,0,0,6,8,6,20,60,7.77,78,19,41,0.49,0.47,0.49,15.68,884.9166666666666,0.23402985074626864,0.01771918259723138,0.01771918259723138,0.0067802994632262924,0.009040399284301724,0.0067802994632262924,0.02260099821075431,0.06780299463226293,0.008780487804878048,0.08814389302194181,0.021470948300216595,0.04633204633204634
8476967,2024,Brett Kulak,EDM,D,,82,101032,2001,0,0,0,0,0,0,7,7,11,25,135,6.56,28,23,81,0.51,0.5,0.51,38.88,1683.8666666666666,0.47414634146341467,0.02308971414997229,0.02308971414997229,0.004157098740992953,0.004157098740992953,0.006532583735846069,0.014846781217831975,0.08017261857629267,0.00389579539155911,0.016628394963971813,0.013659038720405418,0.0481035711457756
8481737,2024,Matt Stienburg,COL,C,,8,2923,79,0,0,0,0,0,0,0,0,0,0,4,0.36,16,0,3,0.51,0.45,0.51,0.55,48.71666666666667,0.06875,0.01128977078344167,0.01128977078344167,0.0,0.0,0.0,0.0,0.08210742387957577,0.0073896681491618195,0.3284296955183031,0.0,0.06158056790968183
8481732,2024,Andre Lee,LAK,L,,19,10455,233,0,0,0,0,0,0,1,2,0,3,18,3.06,36,4,8,0.59,0.51,0.51,3.6,174.25,0.18947368421052632,0.02065997130559541,0.02065997130559541,0.005738880918220947,0.011477761836441894,0.0,0.01721664275466284,0.10329985652797705,0.0175609756097561,0.2065997130559541,0.02295552367288379,0.04591104734576758
8483429,2024,Seamus Casey,NJD,D,,14,10620,234,0,0,0,0,0,0,4,2,2,8,12,0.45,10,2,16,0.44,0.46,0.45,5.25,177.0,0.375,0.029661016949152543,0.029661016949152543,0.022598870056497175,0.011299435028248588,0.011299435028248588,0.04519774011299435,0.06779661016949153,0.0025423728813559325,0.05649717514124294,0.011299435028248588,0.0903954802259887
